planner,sampler,motionValidator,planning_time,pathlength,computationtime,failures,Timestamp
sbmp_planner_LazyRRT,sbmp_uniform_space_sampler,sbmp_discrete_motion_validator,32.08356862482667,5000000.0,5000000.0,10.0,6184881.0
sbmp_planner_LazyPRMStar,sbmp_uniform_valid_state_sampler,sbmp_fcl_motion_validator,40,522.0371177777778,48181.444444444445,1.0,6353787.0
sbmp_planner_LazyPRMStar,sbmp_max_clearance_valid_state_sampler,sbmp_fcl_motion_validator,40,532.2092555555556,46223.444444444445,1.0,6512791.0
sbmp_planner_PDST,sbmp_uniform_space_sampler,sbmp_discrete_motion_validator,34.56090276737674,5000000.0,5000000.0,10.0,6647264.0
sbmp_planner_PRM,sbmp_gaussian_valid_state_sampler,sbmp_discrete_motion_validator,35.42544868536042,5000000.0,5000000.0,10.0,6780220.0
sbmp_planner_PRM,sbmp_gaussian_valid_state_sampler,sbmp_discrete_motion_validator,21.86050094342064,5000000.0,5000000.0,10.0,6872488.0
sbmp_planner_PRM,sbmp_gaussian_valid_state_sampler,sbmp_discrete_motion_validator,17.615136241148996,5000000.0,5000000.0,10.0,6952147.0
sbmp_planner_LazyPRMStar,sbmp_gaussian_valid_state_sampler,sbmp_discrete_motion_validator,40,5000000.0,5000000.0,10.0,7108020.0
sbmp_planner_KPIECE1,sbmp_max_clearance_valid_state_sampler,sbmp_fcl_motion_validator,6.481188251730852,5000000.0,5000000.0,10.0,7124262.0
sbmp_planner_LazyPRMStar,sbmp_gaussian_valid_state_sampler,sbmp_discrete_motion_validator,38.82120147322888,5000000.0,5000000.0,10.0,7295543.0
sbmp_planner_PRM,sbmp_max_clearance_valid_state_sampler,sbmp_fcl_motion_validator,39.41706543934452,666.0416242857143,12532.0,3.0,7382384.0
sbmp_planner_LazyPRMStar,sbmp_gaussian_valid_state_sampler,sbmp_fcl_motion_validator,2.904449434743925,572.04725,8221.0,2.0,7424850.0
sbmp_planner_PRM,sbmp_obstacle_valid_state_sampler,sbmp_fcl_motion_validator,39.47192069497993,644.87593,14024.42857142857,3.0,7506639.0
sbmp_planner_LazyPRMStar,sbmp_uniform_valid_state_sampler,sbmp_discrete_motion_validator,40,5000000.0,5000000.0,10.0,7779970.0
sbmp_planner_LazyPRMStar,sbmp_uniform_valid_state_sampler,sbmp_discrete_motion_validator,38.725864225968,5000000.0,5000000.0,10.0,7934187.0
sbmp_planner_LazyPRMStar,sbmp_gaussian_valid_state_sampler,sbmp_discrete_motion_validator,38.42977922747006,5000000.0,5000000.0,10.0,8089921.0
sbmp_planner_LazyPRMStar,sbmp_gaussian_valid_state_sampler,sbmp_fcl_motion_validator,35.72438011915241,530.0639214285713,42502.857142857145,3.0,8234272.0
sbmp_planner_LazyPRMStar,sbmp_gaussian_valid_state_sampler,sbmp_discrete_motion_validator,38.22576654560052,5000000.0,5000000.0,10.0,8468036.0
sbmp_planner_PRM,sbmp_gaussian_valid_state_sampler,sbmp_fcl_motion_validator,39.40378944110202,683.5380425000001,10431.875,2.0,8551773.0
sbmp_planner_LazyPRMStar,sbmp_obstacle_valid_state_sampler,sbmp_discrete_motion_validator,38.142835559505514,5000000.0,5000000.0,10.0,8739821.0
sbmp_planner_LazyPRMStar,sbmp_obstacle_valid_state_sampler,sbmp_discrete_motion_validator,37.53440087229336,5000000.0,5000000.0,10.0,8886083.0
sbmp_planner_LazyPRMStar,sbmp_gaussian_valid_state_sampler,sbmp_discrete_motion_validator,38.119212299335686,5000000.0,5000000.0,10.0,9079397.0
sbmp_planner_LazyPRMStar,sbmp_uniform_valid_state_sampler,sbmp_discrete_motion_validator,36.088339615146104,5000000.0,5000000.0,10.0,9272651.0
sbmp_planner_LazyPRMStar,sbmp_uniform_valid_state_sampler,sbmp_discrete_motion_validator,32.48703609126891,5000000.0,5000000.0,10.0,9448522.0
sbmp_planner_LazyPRMStar,sbmp_obstacle_valid_state_sampler,sbmp_discrete_motion_validator,32.45129831083631,5000000.0,5000000.0,10.0,9593411.0
sbmp_planner_LazyPRMStar,sbmp_uniform_valid_state_sampler,sbmp_discrete_motion_validator,26.572972658186377,5000000.0,5000000.0,10.0,9705948.0
sbmp_planner_LazyPRMStar,sbmp_obstacle_valid_state_sampler,sbmp_fcl_motion_validator,38.580639348086805,517.349183,46213.2,0.0,9867005.0
sbmp_planner_LazyPRMStar,sbmp_gaussian_valid_state_sampler,sbmp_discrete_motion_validator,38.14716005785044,5000000.0,5000000.0,10.0,10076752.0
sbmp_planner_LazyPRMStar,sbmp_gaussian_valid_state_sampler,sbmp_discrete_motion_validator,35.872660740627154,5000000.0,5000000.0,10.0,10219013.0
sbmp_planner_LazyPRMStar,sbmp_uniform_valid_state_sampler,sbmp_fcl_motion_validator,18.83130325113968,558.967269,26308.7,0.0,10317100.0
sbmp_planner_LazyPRMStar,sbmp_uniform_valid_state_sampler,sbmp_discrete_motion_validator,35.62962084981144,5000000.0,5000000.0,10.0,10538886.0
